Date,Low,Open,Volume,High,Close,Adjusted Close
20-10-1980,0.8444439768791199,0.0,5625,0.8444439768791199,0.8444439768791199,0.6665886640548706
21-10-1980,0.8444439768791199,0.0,33750,0.8444439768791199,0.8444439768791199,0.6665886640548706
22-10-1980,0.8888890147209167,0.0,1125,0.8888890147209167,0.8888890147209167,0.7016727924346924
23-10-1980,0.8888890147209167,0.8888890147209167,0,0.8888890147209167,0.8888890147209167,0.7016727924346924
24-10-1980,0.8888890147209167,0.0,2250,0.8888890147209167,0.8888890147209167,0.7016727924346924
27-10-1980,0.8888890147209167,0.0,3375,0.8888890147209167,0.8888890147209167,0.7016727924346924
28-10-1980,0.8888890147209167,0.8888890147209167,0,0.8888890147209167,0.8888890147209167,0.7016727924346924
29-10-1980,0.8888890147209167,0.8888890147209167,0,0.8888890147209167,0.8888890147209167,0.7016727924346924
30-10-1980,0.8888890147209167,0.8888890147209167,0,0.8888890147209167,0.8888890147209167,0.7016727924346924
31-10-1980,0.8444439768791199,0.0,6750,0.9777780175209045,0.8444439768791199,0.6665886640548706
03-11-1980,0.8444439768791199,0.8444439768791199,0,0.8444439768791199,0.8444439768791199,0.6665886640548706
05-11-1980,0.8444439768791199,0.0,2813,0.9777780175209045,0.8444439768791199,0.6665886640548706
06-11-1980,0.8888890147209167,0.0,29250,0.9333329796791077,0.8888890147209167,0.7016727924346924
07-11-1980,0.8888890147209167,0.0,1688,1.0666669607162476,0.8888890147209167,0.7016727924346924
10-11-1980,0.8888890147209167,0.0,6750,1.0222220420837402,0.8888890147209167,0.7016727924346924
11-11-1980,0.8888890147209167,0.0,1125,1.0222220420837402,0.8888890147209167,0.7016727924346924
12-11-1980,0.8888890147209167,0.0,1688,1.0222220420837402,0.8888890147209167,0.7016727924346924
13-11-1980,0.8888890147209167,0.0,2250,1.0222220420837402,0.8888890147209167,0.7016727924346924
14-11-1980,0.9333329796791077,0.0,16313,1.0666669607162476,0.9333329796791077,0.7367558479309082
17-11-1980,0.8888890147209167,0.0,7313,1.0222220420837402,0.8888890147209167,0.7016727924346924
18-11-1980,0.8888890147209167,0.0,563,1.0222220420837402,0.8888890147209167,0.7016727924346924
19-11-1980,0.8888890147209167,0.0,11250,1.0222220420837402,0.8888890147209167,0.7016727924346924
20-11-1980,0.8888890147209167,0.8888890147209167,0,0.8888890147209167,0.8888890147209167,0.7016727924346924
21-11-1980,0.8888890147209167,0.8888890147209167,0,0.8888890147209167,0.8888890147209167,0.7016727924346924
24-11-1980,0.8888890147209167,0.8888890147209167,0,0.8888890147209167,0.8888890147209167,0.7016727924346924
25-11-1980,0.8888890147209167,0.0,8438,1.0222220420837402,0.8888890147209167,0.7016727924346924
